id,start_id,end_id,direction,start_name,start_coordinate,end_name,end_coordinate,bus_lines,start_lon,start_lat,end_lon,end_lat
821,9654,9655,2,KAPEL RUISBROEK,"4.289118, 50.781484",VOETBALCLUB,"4.286436, 50.779679",50,4.289118,50.781484000000006,4.286436,50.779678999999994
822,9655,9661,2,VOETBALCLUB,"4.286436, 50.779679",LAEKEBEEK,"4.281374, 50.774131",50,4.286436,50.779678999999994,4.281374,50.774131
823,9661,9657,2,LAEKEBEEK,"4.281374, 50.774131",WATERBURY,"4.278427, 50.770704",50,4.281374,50.774131,4.278427,50.770703999999995
824,9657,9658,2,WATERBURY,"4.278427, 50.770704",LOT STATION,"4.273673, 50.765858",50,4.278427,50.770703999999995,4.2736730000000005,50.765858
825,1085,2735,1,BERVOETS,"4.320483, 50.817464",UNION,"4.326376, 50.820379",52,4.320483,50.817464,4.326376,50.820378999999996
826,2735,2736,1,UNION,"4.326376, 50.820379",PIERRE DECOSTER,"4.329885, 50.821872",52,4.326376,50.820378999999996,4.329885,50.821872
827,2736,2462,1,PIERRE DECOSTER,"4.329885, 50.821872",ROCHEFORT,"4.336018, 50.824403",52,4.329885,50.821872,4.336018,50.824403000000004
828,2462,2463,1,ROCHEFORT,"4.336018, 50.824403",COMBAZ,"4.339086, 50.825317",52,4.336018,50.824403000000004,4.339086,50.825317
829,2463,2333,1,COMBAZ,"4.339086, 50.825317",BARRIERE,"4.344013, 50.826834",52,4.339086,50.825317,4.3440129999999995,50.826834000000005
830,2333,2465,1,BARRIERE,"4.344013, 50.826834",PARVIS ST-GILLES,"4.344556, 50.830153",52,4.3440129999999995,50.826834000000005,4.344556,50.830153
831,2465,2467,1,PARVIS ST-GILLES,"4.344556, 50.830153",PORTE DE HAL,"4.344302, 50.832571",52,4.344556,50.830153,4.344302,50.832571
832,2467,1125,1,PORTE DE HAL,"4.344302, 50.832571",HOP. SAINT-PIERRE,"4.346152, 50.8347",52,4.344302,50.832571,4.346152,50.8347
833,1125,1126,1,HOP. SAINT-PIERRE,"4.346152, 50.8347",JEU DE BALLE,"4.349035, 50.837424",52,4.346152,50.8347,4.349035,50.837424
834,1126,1127,1,JEU DE BALLE,"4.349035, 50.837424",CHAPELLE,"4.351814, 50.841246",52,4.349035,50.837424,4.351814,50.841246000000005
835,1127,2840,1,CHAPELLE,"4.351814, 50.841246",MADELEINE,"4.354355, 50.843233",52,4.351814,50.841246000000005,4.354355,50.843233000000005
836,2840,1001,1,MADELEINE,"4.354355, 50.843233",GARE CENTRALE,"4.356926, 50.844568",52,4.354355,50.843233000000005,4.3569260000000005,50.844568
837,1001,1003,1,GARE CENTRALE,"4.356926, 50.844568",GARE CENTRALE,"4.359615, 50.844659",52,4.3569260000000005,50.844568,4.359615,50.844659
838,1000,2788,2,GARE CENTRALE,"4.359617, 50.8451",GARE CENTRALE,"4.357538, 50.845464",52,4.359617,50.8451,4.357538,50.845464
839,2788,2739,2,GARE CENTRALE,"4.357538, 50.845464",MADELEINE,"4.355164, 50.843934",52,4.357538,50.845464,4.355164,50.843934000000004
840,2739,1167,2,MADELEINE,"4.355164, 50.843934",CHAPELLE,"4.350595, 50.84089",52,4.355164,50.843934000000004,4.350594999999999,50.84089
841,1167,1168,2,CHAPELLE,"4.350595, 50.84089",JEU DE BALLE,"4.346872, 50.837426",52,4.350594999999999,50.84089,4.346872,50.837426
842,1168,1169,2,JEU DE BALLE,"4.346872, 50.837426",PORTE DE HAL,"4.343214, 50.834403",52,4.346872,50.837426,4.343214,50.834403
843,1169,1801,2,PORTE DE HAL,"4.343214, 50.834403",PORTE DE HAL,"4.342664, 50.833143",52,4.343214,50.834403,4.342664,50.833143
844,1801,2402,2,PORTE DE HAL,"4.342664, 50.833143",PARVIS ST-GILLES,"4.34421, 50.830628",52,4.342664,50.833143,4.3442099999999995,50.830628000000004
845,2402,2334,2,PARVIS ST-GILLES,"4.34421, 50.830628",BARRIERE,"4.343545, 50.826762",52,4.3442099999999995,50.830628000000004,4.343545,50.826762
846,2334,2404,2,BARRIERE,"4.343545, 50.826762",COMBAZ,"4.338635, 50.825323",52,4.343545,50.826762,4.338635,50.825323
847,2404,5115,2,COMBAZ,"4.338635, 50.825323",ROCHEFORT,"4.335499, 50.82436",52,4.338635,50.825323,4.3354989999999995,50.82436
848,5115,2738,2,ROCHEFORT,"4.335499, 50.82436",PIERRE DECOSTER,"4.329977, 50.821996",52,4.3354989999999995,50.82436,4.3299769999999995,50.821996
849,2738,2734,2,PIERRE DECOSTER,"4.329977, 50.821996",UNION,"4.324912, 50.819978",52,4.3299769999999995,50.821996,4.324912,50.819978000000006
850,2734,1015,2,UNION,"4.324912, 50.819978",BERVOETS,"4.319873, 50.816648",52,4.324912,50.819978000000006,4.319873,50.816648
851,1037,2823,1,HOP. MILITAIRE,"4.389004, 50.907736",FERME NOS PILIFS,"4.386737, 50.90383","53, 56",4.389004,50.907736,4.386737,50.90383
852,2823,2766,1,FERME NOS PILIFS,"4.386737, 50.90383",VAL MARIA,"4.385067, 50.900012","53, 56",4.386737,50.90383,4.385066999999999,50.900012
853,2766,1057,1,VAL MARIA,"4.385067, 50.900012",PETER BENOIT,"4.388029, 50.895472","53, 56",4.385066999999999,50.900012,4.388029,50.895472
854,1057,2852,1,PETER BENOIT,"4.388029, 50.895472",KRUIPWEG,"4.380687, 50.8948",53,4.388029,50.895472,4.380687,50.8948
855,2852,2853,1,KRUIPWEG,"4.380687, 50.8948",BEYSEGHEM,"4.376599, 50.896595",53,4.380687,50.8948,4.376599,50.896595
856,2853,2854,1,BEYSEGHEM,"4.376599, 50.896595",VERSAILLES,"4.371994, 50.896271","53, 83",4.376599,50.896595,4.371994,50.896271
857,2854,2855,1,VERSAILLES,"4.371994, 50.896271",LONG BONNIER,"4.363934, 50.895813","53, 83",4.371994,50.896271,4.3639339999999995,50.895813000000004
858,2855,2856,1,LONG BONNIER,"4.363934, 50.895813",PAGODES,"4.358959, 50.897377","53, 83",4.3639339999999995,50.895813000000004,4.358959,50.897377
859,2856,2857,1,PAGODES,"4.358959, 50.897377",DE WAND,"4.357751, 50.895129","53, 83",4.358959,50.897377,4.357751,50.895129
860,2857,2875,1,DE WAND,"4.357751, 50.895129",SERRES ROYALES,"4.356059, 50.88868",53,4.357751,50.895129,4.356058999999999,50.88868
861,2875,2861,1,SERRES ROYALES,"4.356059, 50.88868",SCHOLA EUROPEA,"4.353234, 50.885348",53,4.356058999999999,50.88868,4.353234,50.885348
862,2861,2860,1,SCHOLA EUROPEA,"4.353234, 50.885348",ARTISTES,"4.354244, 50.881564",53,4.353234,50.885348,4.3542440000000004,50.881564000000004
863,2860,2545,1,ARTISTES,"4.354244, 50.881564",KAREL BOGAERD,"4.348305, 50.881239",53,4.3542440000000004,50.881564000000004,4.348305,50.881239
864,2545,4131,1,KAREL BOGAERD,"4.348305, 50.881239",GARE DE BOCKSTAEL,"4.347609, 50.879855",53,4.348305,50.881239,4.347608999999999,50.879855
865,4131,2554,1,GARE DE BOCKSTAEL,"4.347609, 50.879855",BOCKSTAEL,"4.347042, 50.877652",53,4.347608999999999,50.879855,4.347042,50.877652000000005
866,2554,2170,1,BOCKSTAEL,"4.347042, 50.877652",EMILE DELVA,"4.342083, 50.876959","53, 88",4.347042,50.877652000000005,4.342083000000001,50.876959
867,2170,3084,1,EMILE DELVA,"4.342083, 50.876959",AMELIE GOMAND,"4.338461, 50.876455",53,4.342083000000001,50.876959,4.338461,50.876455
868,3084,2504,1,AMELIE GOMAND,"4.338461, 50.876455",WOESTE,"4.332338, 50.874395",53,4.338461,50.876455,4.332338,50.874395
869,2504,1775,1,WOESTE,"4.332338, 50.874395",LEOPOLD I,"4.328503, 50.873069",53,4.332338,50.874395,4.3285029999999995,50.873069
870,1775,2506,1,LEOPOLD I,"4.328503, 50.873069",MIROIR,"4.323532, 50.871344",53,4.3285029999999995,50.873069,4.323532,50.871344
871,2506,2507,1,MIROIR,"4.323532, 50.871344",SIMPSON,"4.321781, 50.869431",53,4.323532,50.871344,4.321781,50.869431
872,2507,2508,1,SIMPSON,"4.321781, 50.869431",RIETHUISEN,"4.320028, 50.866902",53,4.321781,50.869431,4.320028,50.866902
873,2508,2509,1,RIETHUISEN,"4.320028, 50.866902",BOSSAERT-BASILIQ.,"4.318411, 50.864744",53,4.320028,50.866902,4.318411,50.864744
874,2509,3486,1,BOSSAERT-BASILIQ.,"4.318411, 50.864744",BASTOGNE,"4.314906, 50.861416",53,4.318411,50.864744,4.314906,50.861416
875,3638,3636,1,MEHDI BOUDA,"4.295787, 50.843418",PETERBOS,"4.295876, 50.83809","53, 89",4.295787000000001,50.843418,4.295876,50.83809
876,3636,1260,1,PETERBOS,"4.295876, 50.83809",FRUITS,"4.289977, 50.837572","53, 89",4.295876,50.83809,4.2899769999999995,50.837571999999994
877,1260,1483,1,FRUITS,"4.289977, 50.837572",WESTLAND SHOPPING,"4.283771, 50.837828","53, 75, 89",4.2899769999999995,50.837571999999994,4.283771,50.837828
878,1483,2647,1,WESTLAND SHOPPING,"4.283771, 50.837828",WESTLAND SHOPPING,"4.285347, 50.83767",53,4.283771,50.837828,4.285347,50.83767
879,2648,1204,2,WESTLAND SHOPPING,"4.287789, 50.837586",FRUITS,"4.290288, 50.837374","53, 75, 89",4.287789,50.837586,4.290287999999999,50.837374
880,1204,3605,2,FRUITS,"4.290288, 50.837374",PETERBOS,"4.296546, 50.839247","53, 89",4.290287999999999,50.837374,4.296546,50.839247
881,3605,3637,2,PETERBOS,"4.296546, 50.839247",MEHDI BOUDA,"4.2962, 50.842438","53, 89",4.296546,50.839247,4.2962,50.842438
882,3637,2564,2,MEHDI BOUDA,"4.2962, 50.842438",PRINCE DE LIEGE,"4.299103, 50.847402",53,4.2962,50.842438,4.299103,50.847402
883,2568,2569,2,CIM. DE MOLENBEEK,"4.311784, 50.858682",BASTOGNE,"4.316595, 50.862379",53,4.311783999999999,50.858682,4.3165949999999995,50.862379
884,2569,2570,2,BASTOGNE,"4.316595, 50.862379",BOSSAERT-BASILIQ.,"4.318871, 50.864784",53,4.3165949999999995,50.862379,4.318871,50.864784
885,2570,2571,2,BOSSAERT-BASILIQ.,"4.318871, 50.864784",RIETHUISEN,"4.321206, 50.868071",53,4.318871,50.864784,4.321206,50.868071
886,2571,2572,2,RIETHUISEN,"4.321206, 50.868071",SIMPSON,"4.322582, 50.869995",53,4.321206,50.868071,4.322582,50.869995
887,2572,2573,2,SIMPSON,"4.322582, 50.869995",MIROIR,"4.323703, 50.871156",53,4.322582,50.869995,4.323703,50.871156
888,2573,1767,2,MIROIR,"4.323703, 50.871156",LEOPOLD I,"4.328702, 50.872802",53,4.323703,50.871156,4.328702,50.872802
889,1767,2575,2,LEOPOLD I,"4.328702, 50.872802",WOESTE,"4.33329, 50.87471",53,4.328702,50.872802,4.33329,50.87471
890,2575,3085,2,WOESTE,"4.33329, 50.87471",AMELIE GOMAND,"4.338162, 50.876365",53,4.33329,50.87471,4.3381620000000005,50.876365
891,3085,2171,2,AMELIE GOMAND,"4.338162, 50.876365",EMILE DELVA,"4.342176, 50.876904",53,4.3381620000000005,50.876365,4.342176,50.876903999999996
892,2171,2547,2,EMILE DELVA,"4.342176, 50.876904",BOCKSTAEL,"4.347781, 50.877635","53, 88",4.342176,50.876903999999996,4.3477809999999995,50.877635
893,2547,4132,2,BOCKSTAEL,"4.347781, 50.877635",GARE DE BOCKSTAEL,"4.347908, 50.879738",53,4.3477809999999995,50.877635,4.347908,50.879738
894,4132,2809,2,GARE DE BOCKSTAEL,"4.347908, 50.879738",KAREL BOGAERD,"4.348134, 50.881167",53,4.347908,50.879738,4.348134,50.881167
895,2809,2810,2,KAREL BOGAERD,"4.348134, 50.881167",ARTISTES,"4.354458, 50.881483",53,4.348134,50.881167,4.354458,50.881483
896,2810,2811,2,ARTISTES,"4.354458, 50.881483",SCHOLA EUROPEA,"4.353311, 50.885467",53,4.354458,50.881483,4.353311,50.885467
897,2811,2824,2,SCHOLA EUROPEA,"4.353311, 50.885467",SERRES ROYALES,"4.357137, 50.889193",53,4.353311,50.885467,4.357137000000001,50.889193
898,2824,2813,2,SERRES ROYALES,"4.357137, 50.889193",DE WAND,"4.357282, 50.895678",53,4.357137000000001,50.889193,4.357282,50.895678000000004
899,2813,2814,2,DE WAND,"4.357282, 50.895678",PAGODES,"4.3628, 50.895835","53, 83",4.357282,50.895678000000004,4.3628,50.895835
900,2814,2815,2,PAGODES,"4.3628, 50.895835",LONG BONNIER,"4.365589, 50.895768","53, 83",4.3628,50.895835,4.365589,50.895768
901,2815,2816,2,LONG BONNIER,"4.365589, 50.895768",VERSAILLES,"4.372264, 50.896235","53, 83",4.365589,50.895768,4.372264,50.896235
902,2816,2817,2,VERSAILLES,"4.372264, 50.896235",BEYSEGHEM,"4.37704, 50.896604","53, 83",4.372264,50.896235,4.37704,50.896603999999996
903,2817,2819,2,BEYSEGHEM,"4.37704, 50.896604",KRUIPWEG,"4.380869, 50.894518",53,4.37704,50.896603999999996,4.380869000000001,50.894518
904,2819,1989,2,KRUIPWEG,"4.380869, 50.894518",PETER BENOIT,"4.388548, 50.895843",53,4.380869000000001,50.894518,4.388548,50.895843
905,1989,2365,2,PETER BENOIT,"4.388548, 50.895843",VAL MARIA,"4.385399, 50.899893","53, 56",4.388548,50.895843,4.385399,50.899893
906,2365,2827,2,VAL MARIA,"4.385399, 50.899893",FERME NOS PILIFS,"4.386491, 50.90302","53, 56",4.385399,50.899893,4.386491,50.90302
907,2827,1038,2,FERME NOS PILIFS,"4.386491, 50.90302",HOP. MILITAIRE,"4.389203, 50.907873","53, 56",4.386491,50.90302,4.389203,50.907872999999995
908,3243,1015,1,FOREST (BERVOETS),"4.320107, 50.817226",BERVOETS,"4.319873, 50.816648",54,4.320107,50.817226,4.319873,50.816648
909,5915,2667,1,FOREST CENTRE,"4.318878, 50.812101",MONACO,"4.322873, 50.812891","54, 74",4.318878,50.812101,4.322873,50.812891
910,2667,1078,1,MONACO,"4.322873, 50.812891",ZAMAN-FOREST NAT.,"4.32473, 50.813061","54, 74",4.322873,50.812891,4.324730000000001,50.813061
911,1078,2953,1,ZAMAN-FOREST NAT.,"4.32473, 50.813061",FOREST NATIONAL,"4.326216, 50.810469",54,4.324730000000001,50.813061,4.3262160000000005,50.810469
912,2953,2954,1,FOREST NATIONAL,"4.326216, 50.810469",MYSTERE,"4.330839, 50.813771",54,4.3262160000000005,50.810469,4.330839,50.813771
913,2954,2456,1,MYSTERE,"4.330839, 50.813771",DUDEN,"4.332896, 50.814768",54,4.330839,50.813771,4.332896,50.814768
914,2456,2955,1,DUDEN,"4.332896, 50.814768",TOURNOI,"4.333877, 50.81636",54,4.332896,50.814768,4.333876999999999,50.816359999999996
915,2955,2951,1,TOURNOI,"4.333877, 50.81636",JUPITER,"4.336954, 50.819611",54,4.333876999999999,50.816359999999996,4.336954,50.819611
916,2951,2957,1,JUPITER,"4.336954, 50.819611",ALBERT,"4.341859, 50.821413",54,4.336954,50.819611,4.3418589999999995,50.821413
917,2957,2965,1,ALBERT,"4.341859, 50.821413",PRISON,"4.347875, 50.822673",54,4.3418589999999995,50.821413,4.347875,50.822672999999995
918,2965,2959,1,PRISON,"4.347875, 50.822673",MA CAMPAGNE,"4.353084, 50.823006",54,4.347875,50.822672999999995,4.353084,50.823006
919,2959,2960,1,MA CAMPAGNE,"4.353084, 50.823006",TRINITE,"4.358596, 50.824903",54,4.353084,50.823006,4.3585959999999995,50.824903000000006
920,2960,2971,1,TRINITE,"4.358596, 50.824903",BAILLI,"4.363428, 50.827127",54,4.3585959999999995,50.824903000000006,4.363428,50.827127000000004
921,2971,2962,1,BAILLI,"4.363428, 50.827127",VANNE,"4.36401, 50.829891",54,4.363428,50.827127000000004,4.3640099999999995,50.829890999999996
922,2962,2963,1,VANNE,"4.36401, 50.829891",FERNAND COCQ,"4.366552, 50.833219",54,4.3640099999999995,50.829890999999996,4.3665519999999995,50.833219
923,2963,2964,1,FERNAND COCQ,"4.366552, 50.833219",QUART.ST-BONIFACE,"4.363769, 50.835413","54, 71",4.3665519999999995,50.833219,4.3637690000000005,50.835413
924,2964,2967,1,QUART.ST-BONIFACE,"4.363769, 50.835413",PORTE DE NAMUR,"4.36198, 50.838171","54, 71",4.3637690000000005,50.835413,4.36198,50.838171
925,2967,2948,1,PORTE DE NAMUR,"4.36198, 50.838171",TRONE,"4.364886, 50.840674","54, 71",4.36198,50.838171,4.364886,50.840674
926,1780,1734,2,TRONE,"4.364798, 50.841846",TRONE,"4.364821, 50.840638",54,4.364798,50.841846000000004,4.364821,50.840638
927,1734,3518,2,TRONE,"4.364821, 50.840638",PORTE DE NAMUR,"4.362009, 50.837543","54, 71",4.364821,50.840638,4.362009,50.837543
928,3518,3506,2,PORTE DE NAMUR,"4.362009, 50.837543",QUART.ST-BONIFACE,"4.363978, 50.835086","54, 71",4.362009,50.837543,4.3639779999999995,50.835086
929,3506,2928,2,QUART.ST-BONIFACE,"4.363978, 50.835086",FERNAND COCQ,"4.366481, 50.833057","54, 71",4.3639779999999995,50.835086,4.366480999999999,50.833057000000004
930,2928,2929,2,FERNAND COCQ,"4.366481, 50.833057",VANNE,"4.364338, 50.829776",54,4.366480999999999,50.833057000000004,4.364338,50.829776
931,2929,2972,2,VANNE,"4.364338, 50.829776",BAILLI,"4.362606, 50.826857",54,4.364338,50.829776,4.3626059999999995,50.826857000000004
932,2972,2931,2,BAILLI,"4.362606, 50.826857",TRINITE,"4.357554, 50.825002",54,4.3626059999999995,50.826857000000004,4.357554,50.825002000000005
933,2931,2932,2,TRINITE,"4.357554, 50.825002",MA CAMPAGNE,"4.354304, 50.822575",54,4.357554,50.825002000000005,4.354304,50.822575
934,2932,2950,2,MA CAMPAGNE,"4.354304, 50.822575",PRISON,"4.346584, 50.822511",54,4.354304,50.822575,4.346584,50.822511
935,2950,2934,2,PRISON,"4.346584, 50.822511",ALBERT,"4.341617, 50.821665",54,4.346584,50.822511,4.341616999999999,50.821665
936,2934,2935,2,ALBERT,"4.341617, 50.821665",JUPITER,"4.336742, 50.81954",54,4.341616999999999,50.821665,4.336742,50.81954
937,2935,2936,2,JUPITER,"4.336742, 50.81954",TOURNOI,"4.333783, 50.816169",54,4.336742,50.81954,4.333783,50.816169
938,2936,2411,2,TOURNOI,"4.333783, 50.816169",DUDEN,"4.332679, 50.814714",54,4.333783,50.816169,4.332679,50.814714
939,2411,2937,2,DUDEN,"4.332679, 50.814714",MYSTERE,"4.330585, 50.813742",54,4.332679,50.814714,4.330585,50.813742
940,2937,1071,2,MYSTERE,"4.330585, 50.813742",FOREST NATIONAL,"4.324666, 50.810403",54,4.330585,50.813742,4.324666000000001,50.810403
941,1074,2604,2,ZAMAN-FOREST NAT.,"4.324849, 50.813199",MONACO,"4.32267, 50.812953","54, 74",4.3248489999999995,50.813199,4.32267,50.812953
942,2604,1075,2,MONACO,"4.32267, 50.812953",FOREST CENTRE,"4.321528, 50.812741","54, 74",4.32267,50.812953,4.321528,50.812740999999995
943,1075,1085,2,FOREST CENTRE,"4.321528, 50.812741",BERVOETS,"4.320483, 50.817464","54, 74",4.321528,50.812740999999995,4.320483,50.817464
944,1085,3243,2,BERVOETS,"4.320483, 50.817464",FOREST (BERVOETS),"4.320107, 50.817226",54,4.320483,50.817464,4.320107,50.817226
945,2379,1226,1,BUDA,"4.406614, 50.908554",SIMONE VEIL,"4.402999, 50.905632",56,4.406614,50.908553999999995,4.402998999999999,50.905632000000004
946,1226,1041,1,SIMONE VEIL,"4.402999, 50.905632",MERCATOR,"4.395102, 50.908496",56,4.402998999999999,50.905632000000004,4.395102,50.908496
947,1041,1037,1,MERCATOR,"4.395102, 50.908496",HOP. MILITAIRE,"4.389004, 50.907736",56,4.395102,50.908496,4.389004,50.907736
948,1057,2092,1,PETER BENOIT,"4.388029, 50.895472",CROIX DE GUERRE,"4.390838, 50.894611",56,4.388029,50.895472,4.390838,50.894611
949,2092,2094,1,CROIX DE GUERRE,"4.390838, 50.894611",VERGER,"4.3838, 50.891237",56,4.390838,50.894611,4.3838,50.891237
950,2094,1069,1,VERGER,"4.3838, 50.891237",PRES COMMUNS,"4.380858, 50.889837",56,4.3838,50.891237,4.380858,50.889837
951,1069,1060,1,PRES COMMUNS,"4.380858, 50.889837",HEEMBEEK,"4.377409, 50.887074",56,4.380858,50.889837,4.377408999999999,50.887074
952,1060,2096,1,HEEMBEEK,"4.377409, 50.887074",DOCKS BRUXSEL,"4.375066, 50.879227",56,4.377408999999999,50.887074,4.375066,50.879227
953,2096,6461,1,DOCKS BRUXSEL,"4.375066, 50.879227",PRINC. ELISABETH,"4.376771, 50.872992",56,4.375066,50.879227,4.376771,50.872991999999996
954,6461,5740,1,PRINC. ELISABETH,"4.376771, 50.872992",VERBOEKHOVEN,"4.375217, 50.871379","56, 58, 59",4.376771,50.872991999999996,4.375217,50.871379
955,5740,2097,1,VERBOEKHOVEN,"4.375217, 50.871379",COLIGNON,"4.372886, 50.867252",56,4.375217,50.871379,4.372886,50.867252
956,2097,1007,1,COLIGNON,"4.372886, 50.867252",POGGE,"4.375226, 50.866411",56,4.372886,50.867252,4.3752260000000005,50.866411
957,1007,2100,1,POGGE,"4.375226, 50.866411",VOLTAIRE,"4.379705, 50.867061",56,4.3752260000000005,50.866411,4.379705,50.867061
958,2100,2102,1,VOLTAIRE,"4.379705, 50.867061",CROSSING,"4.380714, 50.864943",56,4.379705,50.867061,4.380714,50.864943
959,2102,3414,1,CROSSING,"4.380714, 50.864943",AZALEES,"4.380542, 50.862497",56,4.380714,50.864943,4.380542,50.862497
960,3414,2067,1,AZALEES,"4.380542, 50.862497",COTEAUX,"4.378841, 50.859755","56, 66",4.380542,50.862497,4.378841,50.859755
961,2067,2105,1,COTEAUX,"4.378841, 50.859755",BREMER,"4.383582, 50.855967",56,4.378841,50.859755,4.383582,50.855967
962,2105,9291,1,BREMER,"4.383582, 50.855967",DAILLY,"4.387149, 50.852818",56,4.383582,50.855967,4.387149,50.852818
963,9291,6191,1,DAILLY,"4.387149, 50.852818",BRABANCONNE,"4.387294, 50.851728","56, 61",4.387149,50.852818,4.387294,50.851728
964,6191,2920,1,BRABANCONNE,"4.387294, 50.851728",AMBIORIX,"4.383747, 50.847682","56, 64",4.387294,50.851728,4.3837470000000005,50.847682
965,2920,3080,1,AMBIORIX,"4.383747, 50.847682",MARIE-LOUISE,"4.377555, 50.845024","56, 64",4.3837470000000005,50.847682,4.377555,50.845024
966,2719,3081,2,MAELBEEK,"4.378052, 50.84433",MARIE-LOUISE,"4.378078, 50.845721",56,4.378051999999999,50.84433,4.3780779999999995,50.845721000000005
967,1273,6082,2,AMBIORIX,"4.38347, 50.846234",LUTHER,"4.38565, 50.849327","56, 64",4.38347,50.846234,4.38565,50.849327
968,6082,6190,2,LUTHER,"4.38565, 50.849327",BRABANCONNE,"4.387783, 50.852119","56, 64",4.38565,50.849327,4.387783,50.852119
969,6190,9296,2,BRABANCONNE,"4.387783, 50.852119",DAILLY,"4.386831, 50.853165","56, 61",4.387783,50.852119,4.386831,50.853165000000004
970,9296,2106,2,DAILLY,"4.386831, 50.853165",BREMER,"4.384072, 50.85564",56,4.386831,50.853165000000004,4.384072,50.85564
971,2106,2051,2,BREMER,"4.384072, 50.85564",COTEAUX,"4.379125, 50.859427",56,4.384072,50.85564,4.379125,50.859427000000004
972,2051,3451,2,COTEAUX,"4.379125, 50.859427",AZALEES,"4.38094, 50.862596","56, 66",4.379125,50.859427000000004,4.38094,50.862596
973,3451,3412,2,AZALEES,"4.38094, 50.862596",CROSSING,"4.381105, 50.864559","56, 66",4.38094,50.862596,4.381105000000001,50.864559
974,3412,2101,2,CROSSING,"4.381105, 50.864559",VOLTAIRE,"4.380029, 50.867265",56,4.381105000000001,50.864559,4.380029,50.867265
975,2101,1006,2,VOLTAIRE,"4.380029, 50.867265",POGGE,"4.375391, 50.866609",56,4.380029,50.867265,4.3753910000000005,50.866609000000004
976,1006,2098,2,POGGE,"4.375391, 50.866609",COLIGNON,"4.373226, 50.866692",56,4.3753910000000005,50.866609000000004,4.373226,50.866692
977,2098,2898,2,COLIGNON,"4.373226, 50.866692",VERBOEKHOVEN,"4.376438, 50.871074",56,4.373226,50.866692,4.376437999999999,50.871074
978,2898,6459,2,VERBOEKHOVEN,"4.376438, 50.871074",PRINC. ELISABETH,"4.376999, 50.873218","56, 58",4.376437999999999,50.871074,4.376999,50.873218
979,6459,2367,2,PRINC. ELISABETH,"4.376999, 50.873218",DOCKS BRUXSEL,"4.375408, 50.879536",56,4.376999,50.873218,4.375408,50.879536
980,2367,1062,2,DOCKS BRUXSEL,"4.375408, 50.879536",HEEMBEEK,"4.378208, 50.88749",56,4.375408,50.879536,4.378208,50.88749
981,1068,2095,2,PRES COMMUNS,"4.381395, 50.889929",VERGER,"4.384563, 50.891445",56,4.3813949999999995,50.889928999999995,4.384563,50.891445000000004
982,2095,2093,2,VERGER,"4.384563, 50.891445",CROIX DE GUERRE,"4.391357, 50.894753",56,4.384563,50.891445000000004,4.391357,50.894753
983,2093,1989,2,CROIX DE GUERRE,"4.391357, 50.894753",PETER BENOIT,"4.388548, 50.895843",56,4.391357,50.894753,4.388548,50.895843
984,1038,1040,2,HOP. MILITAIRE,"4.389203, 50.907873",MERCATOR,"4.39609, 50.908333",56,4.389203,50.907872999999995,4.39609,50.908333
985,1044,2378,2,SIMONE VEIL,"4.403494, 50.905522",BUDA,"4.406829, 50.908636",56,4.403494,50.905522,4.406829,50.908636
986,3244,3245,1,ALBERT II,"4.356298, 50.857532",WTC,"4.356188, 50.861313",58,4.356298000000001,50.857532,4.3561879999999995,50.861313
987,3245,2271,1,WTC,"4.356188, 50.861313",GLIBERT,"4.357517, 50.864161",58,4.3561879999999995,50.861313,4.357517,50.864160999999996
988,2271,2088,1,GLIBERT,"4.357517, 50.864161",DESTOUVELLES,"4.35856, 50.866428","58, 88",4.357517,50.864160999999996,4.35856,50.866428000000006
989,2088,2237,1,DESTOUVELLES,"4.35856, 50.866428",MASUI,"4.363255, 50.86941",58,4.35856,50.866428000000006,4.3632550000000005,50.869409999999995
990,2237,1549,1,MASUI,"4.363255, 50.86941",TUNNEL PAVILLON,"4.365272, 50.869744",58,4.3632550000000005,50.869409999999995,4.365272,50.869744
991,1549,2238,1,TUNNEL PAVILLON,"4.365272, 50.869744",STEPHENSON,"4.367204, 50.869537",58,4.365272,50.869744,4.367204,50.869537
992,2238,2239,1,STEPHENSON,"4.367204, 50.869537",PAVILLON,"4.371196, 50.869824",58,4.367204,50.869537,4.371196,50.869824
993,2239,2898,1,PAVILLON,"4.371196, 50.869824",VERBOEKHOVEN,"4.376438, 50.871074",58,4.371196,50.869824,4.376437999999999,50.871074
994,6459,5760,1,PRINC. ELISABETH,"4.376999, 50.873218",DOCKS BRUXSEL,"4.37712, 50.878679",58,4.376999,50.873218,4.37712,50.878679
995,5760,5958,1,DOCKS BRUXSEL,"4.37712, 50.878679",PONT ALBERT,"4.38462, 50.882253",58,4.37712,50.878679,4.38462,50.882253000000006
996,5958,5965,1,PONT ALBERT,"4.38462, 50.882253",MONNOYER,"4.39041, 50.885437",58,4.38462,50.882253000000006,4.39041,50.885436999999996
997,5965,5959,1,MONNOYER,"4.39041, 50.885437",CHEMIN DE FER,"4.396438, 50.888744",58,4.39041,50.885436999999996,4.396438,50.888744
998,5959,5961,1,CHEMIN DE FER,"4.396438, 50.888744",CERES,"4.403336, 50.895385",58,4.396438,50.888744,4.403336,50.895385
999,5961,5967,1,CERES,"4.403336, 50.895385",RIVE DROITE,"4.408885, 50.901505",58,4.403336,50.895385,4.408885,50.901505
